cust_id,revenue,days_elapsed,transactions,last_visit,email_offer,redeemed
J97SX7SN,141.8,2,13,2022-05-28,0,0
FM3V546Z,140.5,34,15,2022-04-26,0,0
QNH4B1N4,139.4,12,12,2022-05-18,0,0
T29O5UBW,116.4,52,9,2022-04-08,0,0
7JKIWAUF,47.3,41,6,2022-04-19,1,0
2C918AP8,125.9,22,10,2022-05-08,1,0
UDVYBARE,59.9,40,7,2022-04-20,0,0
M335OLXQ,132.1,37,13,2022-04-23,0,0
GD799LM9,176.9,14,17,2022-05-16,0,0
SYLNWPCZ,102,41,12,2022-04-19,1,0
X8JA9EDB,85.7,16,11,2022-05-14,0,0
QF6U2WAV,54.5,32,8,2022-04-28,0,0
S209V9A6,62.1,33,8,2022-04-27,0,0
GISNXFOL,57.9,54,7,2022-04-06,0,0
013L67HH,115.9,42,12,2022-04-18,1,1
JCJO6O7R,149.5,3,14,2022-05-27,1,0
LJX3VDFJ,142.5,32,11,2022-04-28,1,0
RB9VXD2P,118.8,24,13,2022-05-06,1,0
96GXUH3L,81.3,23,11,2022-05-07,0,0
UY1VZYU6,119.7,14,12,2022-05-16,0,0
PWO5OSLC,136.2,2,13,2022-05-28,1,0
XXXOTKCE,104.8,15,10,2022-05-15,0,0
MDTVTHU9,94.2,17,11,2022-05-13,0,0
AT7PB3VV,117.8,28,15,2022-05-02,0,0
F299L3IL,135.8,24,12,2022-05-06,0,0
XRT7760U,119.3,40,10,2022-04-20,0,0
O9GDNAX5,49.4,55,6,2022-04-05,1,0
MRIGA9TX,113,27,12,2022-05-03,0,0
48NER8RQ,37.2,15,7,2022-05-15,1,0
89TC6BEI,155.4,9,17,2022-05-21,0,0
6O9Y3NX6,92.5,35,12,2022-04-25,0,0
ZNDF9DGW,142.9,2,20,2022-05-28,0,0
D60A6CJR,112.5,51,13,2022-04-09,0,0
YI262W2X,94.9,51,11,2022-04-09,0,0
H3TLKI43,111.6,6,11,2022-05-24,0,0
5WI9S8BP,178.5,24,16,2022-05-06,0,0
Z0CMF5S3,115.1,54,11,2022-04-06,0,0
K6MTA3M9,195.7,31,18,2022-04-29,0,0
OLBVFYLZ,54.6,38,8,2022-04-22,0,0
6LVKRYH3,112.8,55,12,2022-04-05,1,1
3KEETP6S,101.6,21,15,2022-05-09,1,0
ZIAASUGW,88.6,7,8,2022-05-23,0,0
6RYVMQSX,71.4,10,9,2022-05-20,0,0
PH7BLF16,99.2,49,12,2022-04-11,0,0
S6GNLD8Y,148.6,23,15,2022-05-07,0,0
OFOQ1PV1,175.6,25,14,2022-05-05,1,1
ZZJ01S4W,171.6,50,20,2022-04-10,0,0
HWUSFXUF,152.4,41,15,2022-04-19,1,0
8YTUS2Z4,48.8,6,6,2022-05-24,1,0
KJUD7O67,162.4,9,12,2022-05-21,0,0
OD3UXU18,109.6,56,11,2022-04-04,0,0
4HUX16K3,169.8,20,11,2022-05-10,0,0
8CS4MF00,80.2,46,9,2022-04-14,0,0
FME2I6BG,128.4,52,13,2022-04-08,0,0
93W7QMZY,129.9,9,12,2022-05-21,1,1
CINMYJYZ,95.8,34,11,2022-04-26,0,0
OMOMKL4V,82.7,48,11,2022-04-12,0,0
HTK0WLLP,70.4,45,7,2022-04-15,0,0
9POJGI6N,137.6,57,14,2022-04-03,0,0
DLC994SL,123.5,53,13,2022-04-07,1,1
2UKZHE3H,88.3,12,13,2022-05-18,0,0
3L8ND56C,92.5,25,12,2022-05-05,0,0
RSTGZWB7,65.6,42,9,2022-04-18,1,1
QF742C0K,66.1,29,8,2022-05-01,0,0
L8XL6XMY,93.2,54,12,2022-04-06,0,0
ZEEBPNAH,136.8,16,15,2022-05-14,0,0
AUSQOBXS,143.6,8,13,2022-05-22,0,0
4U06Y4YV,103.6,16,11,2022-05-14,0,0
NZTJUGU5,98.5,47,12,2022-04-13,0,0
P9MS168A,131.2,10,15,2022-05-20,0,0
0SS4BNDR,91.7,29,11,2022-05-01,0,0
7FW34YHH,60.4,23,7,2022-05-07,0,0
1Q9CYTHE,77.2,47,8,2022-04-13,0,0
JL30IG61,134.2,38,16,2022-04-22,0,0
XS2F156G,38.6,48,6,2022-04-12,1,1
7ZFBRETZ,114.1,35,10,2022-04-25,0,0
7HL3AF7L,186,42,16,2022-04-18,1,1
O0YUONC3,137.2,34,11,2022-04-26,0,0
DFRMP8I2,102.5,56,8,2022-04-04,1,0
SQDRU302,184.1,8,15,2022-05-22,0,0
ORN76S1X,32.2,47,7,2022-04-13,1,0
IEAPAHG0,131.1,55,14,2022-04-05,1,0
4ITQPTXM,108.8,26,13,2022-05-04,0,0
PANZN52C,133.4,58,12,2022-04-02,0,0
3CCG7MUP,152.1,25,13,2022-05-05,0,0
UGKUSPTS,56,30,4,2022-04-30,1,0
4X56UOA9,107.6,31,12,2022-04-29,0,0
E7ZE5U7K,71,27,9,2022-05-03,0,0
FT9GR14G,141.1,46,14,2022-04-14,0,0
XKG0O2JC,81.4,58,7,2022-04-02,0,0
CROO0C9P,148.6,47,13,2022-04-13,0,0
T723BXCW,79.5,26,7,2022-05-04,0,0
OZRBQ36D,69,3,8,2022-05-27,1,0
243MXSFA,107.4,29,15,2022-05-01,0,0
OHPZIWDT,162.3,21,18,2022-05-09,0,0
INIBLOW2,77.9,31,9,2022-04-29,0,0
GDTR5FSM,53,52,8,2022-04-08,1,0
GE2JFVAV,56.1,37,8,2022-04-23,1,0
OO1CC5EI,87.2,52,9,2022-04-08,0,0
RC8TC5GA,85.1,32,11,2022-04-28,0,0
2HU76E1L,145.1,42,14,2022-04-18,0,0
0YWOOUTG,69.2,43,7,2022-04-17,0,0
QXO1S03X,95,19,8,2022-05-11,0,0
R4X6ZKM7,162.9,22,15,2022-05-08,0,0
K5OTZW47,76.5,47,6,2022-04-13,0,0
1WV2AVEK,123.9,10,11,2022-05-20,0,0
MH5IUMKO,135.7,39,13,2022-04-21,0,0
Q1BTSND6,100.6,57,10,2022-04-03,0,0
8K1TX7JW,133.4,29,13,2022-05-01,0,0
XYED7SRZ,85.8,0,9,2022-05-30,0,0
MR13FKCB,173.9,31,16,2022-04-29,0,0
2IM6B77O,55.2,19,7,2022-05-11,0,0
79KDM5F3,52.3,47,6,2022-04-13,1,0
PI0KVEMQ,47.1,21,5,2022-05-09,0,0
FEXTQJ6K,113.7,20,11,2022-05-10,1,1
4M0ZZEJ4,115.1,23,12,2022-05-07,0,0
RFSU303L,71.9,49,8,2022-04-11,0,0
Y22209Q4,85,58,10,2022-04-02,0,0
NMYWI3SU,67.5,27,9,2022-05-03,0,0
77N5FMIY,115.1,56,10,2022-04-04,0,0
VNS35M4H,131.5,32,15,2022-04-28,1,0
K92WMAXM,121.8,29,14,2022-05-01,1,0
ZEFY0BTB,92.1,34,10,2022-04-26,0,0
CLTQM8Z6,109.9,46,11,2022-04-14,1,0
FXTCBEEL,132.4,24,13,2022-05-06,0,0
WAI7VOS4,112.4,30,14,2022-04-30,0,0
KG0KKL35,83.5,55,7,2022-04-05,0,0
OKDOH64C,91.4,48,9,2022-04-12,0,0
Z9TRHYUD,72.6,29,8,2022-05-01,0,0
6JLJ2VAV,84.9,49,12,2022-04-11,1,0
6GPO485F,101.2,42,9,2022-04-18,0,0
FR6SWC6O,55.6,36,6,2022-04-24,0,0
8VCETVOO,98.8,54,9,2022-04-06,1,0
S8U72BQP,95.3,29,7,2022-05-01,0,0
QAM7TA2E,76.1,46,10,2022-04-14,1,0
Y149NOXP,109.9,27,11,2022-05-03,0,0
6FGN12QL,89.5,55,10,2022-04-05,0,0
HML7FKAB,150.9,6,14,2022-05-24,0,0
L8SGZDLF,139.9,41,13,2022-04-19,0,0
57RH7GSV,53.2,20,4,2022-05-10,0,0
D7KJRIHM,123.3,4,11,2022-05-26,0,0
T3OF7WRR,144.4,2,15,2022-05-28,0,0
FAKHRPX7,149.4,43,14,2022-04-17,0,0
UU8H0NBD,141.7,45,14,2022-04-15,1,1
GU36YPMJ,83.5,33,8,2022-04-27,0,0
H8VJ31UX,83,54,10,2022-04-06,0,0
5O423T5U,105.3,38,11,2022-04-22,0,0
EQL09190,131.4,29,18,2022-05-01,0,0
CQ46UCNP,37.3,43,6,2022-04-17,0,0
L4U9UILC,123.6,58,14,2022-04-02,1,0
T40P4G84,145.1,46,12,2022-04-14,0,0
BKZ1JTRT,50.4,15,6,2022-05-15,1,0
HTEHN70T,91.2,40,12,2022-04-20,0,0
TV0Q3SRF,114.9,55,12,2022-04-05,0,0
3AEL2NJV,54.7,46,7,2022-04-14,0,0
VABF9SYM,58.7,42,9,2022-04-18,0,0
NO3HKPTX,87.5,22,7,2022-05-08,0,0
R1B3E77W,115.6,33,12,2022-04-27,1,0
XW9V1PKX,85.3,45,9,2022-04-15,1,1
LGTT1CQK,86.5,55,11,2022-04-05,0,0
H0DY86MW,91.8,50,13,2022-04-10,1,0
7LB6T1IC,127.3,50,13,2022-04-10,1,0
3MTOKJNQ,78.6,47,7,2022-04-13,0,0
KAH34SYC,86.6,25,10,2022-05-05,0,0
VICXB9Z4,145.6,36,12,2022-04-24,1,1
QE2LUXGM,84.1,53,10,2022-04-07,0,0
AEZ5AXDV,182.9,55,16,2022-04-05,0,0
OFDNC91V,199.7,22,18,2022-05-08,1,0
NNEH6UN1,73,19,9,2022-05-11,0,0
SK2F91Z0,157.8,41,16,2022-04-19,0,0
PFNFOCSZ,157.1,42,14,2022-04-18,0,0
QVO9K4L8,174.8,45,17,2022-04-15,0,0
GVWU3OWP,102.3,27,10,2022-05-03,0,0
D77WRW06,90.4,32,11,2022-04-28,0,0
C6QGXF13,150.6,10,18,2022-05-20,0,0
L03H7GR2,78.9,37,10,2022-04-23,0,0
G62ZHQ47,99.9,2,12,2022-05-28,0,0
REPQ4UM7,124.5,11,11,2022-05-19,0,0
UM2QBXYQ,86.7,28,11,2022-05-02,0,0
ZJPALS5F,67.1,52,6,2022-04-08,0,0
ZSX2VDZA,155,41,13,2022-04-19,0,0
J5AGNNEU,148.9,26,14,2022-05-04,1,0
2MZRPRLE,72.2,16,9,2022-05-14,0,0
6U651M64,85.2,40,13,2022-04-20,0,0
69RPBDMU,95.2,52,11,2022-04-08,0,0
7S7REGWI,51.3,15,6,2022-05-15,0,0
27FQKACB,98.5,44,9,2022-04-16,0,0
0ACW5HHN,140.7,43,13,2022-04-17,1,0
D7CL7SNW,98.5,53,11,2022-04-07,1,0
X5U8FHPC,79.9,56,11,2022-04-04,1,0
5EVXG9L3,107.4,26,8,2022-05-04,0,0
C2X31JD8,52,57,7,2022-04-03,1,0
5MNACO5R,58.8,47,8,2022-04-13,0,0
MO2WHT0Q,87.7,38,12,2022-04-22,1,1
MM2FI5AU,95.2,33,8,2022-04-27,0,0
R9B6CHD4,109.1,55,9,2022-04-05,0,0
SCAS754W,133.3,34,13,2022-04-26,1,0
K92NCIII,61.2,3,8,2022-05-27,0,0
H6USM3Q4,50.2,57,9,2022-04-03,1,0
VZCZ3M3R,78.5,51,8,2022-04-09,0,0
GS8CZR4E,127.5,18,10,2022-05-12,1,0
NHAPTFWH,133.2,38,11,2022-04-22,0,0
A3UMC607,104.4,6,11,2022-05-24,0,0
QLZBIPEV,89.2,50,7,2022-04-10,0,0
AIVMEA03,141.7,28,15,2022-05-02,0,0
OCYO17KO,66.4,26,8,2022-05-04,0,0
8IRFURR6,59.2,48,9,2022-04-12,0,0
DDZHTVZJ,156.7,0,16,2022-05-30,0,0
75U0UDAD,95.6,36,10,2022-04-24,0,0
V5UG4Y7B,102.3,3,12,2022-05-27,0,0
N2NGEXO1,106.4,38,11,2022-04-22,1,0
NB3F3SDW,72.2,53,7,2022-04-07,0,0
394465E0,81.3,33,12,2022-04-27,0,0
I5RFF3QB,147.2,42,15,2022-04-18,1,0
4OJHIN9B,100.1,57,11,2022-04-03,0,0
U1GI3EGW,85.7,37,11,2022-04-23,0,0
9T95F0DC,100.4,35,11,2022-04-25,0,0
7Z48IZK3,108.4,29,11,2022-05-01,0,0
HZGWP0PH,107.2,17,13,2022-05-13,0,0
E2LKTACF,98.5,41,11,2022-04-19,0,0
P2BAJCMG,55.1,35,9,2022-04-25,0,0
RE9ST43I,103.1,28,10,2022-05-02,0,0
5FLWJ8FM,125.5,8,16,2022-05-22,0,0
9L5NKZKY,156.7,48,16,2022-04-12,0,0
QYJCN8SN,92.8,14,9,2022-05-16,0,0
CY4OJT8C,89.7,24,10,2022-05-06,0,0
MRT5XQ43,32.8,42,7,2022-04-18,0,0
NNMQDPNG,104.3,35,10,2022-04-25,1,0
9RCD21XD,125.4,46,11,2022-04-14,0,0
M0T3W1LW,92.2,8,14,2022-05-22,0,0
9WYGKPNX,123.5,33,13,2022-04-27,0,0
C6XEYAX4,122.7,34,11,2022-04-26,0,0
9X0I4CZ2,78.3,51,8,2022-04-09,0,0
ONYQ9ZN5,113.7,10,11,2022-05-20,0,0
VGDTJ72H,80.9,23,10,2022-05-07,0,0
VH26CP2K,102.6,1,10,2022-05-29,0,0
LHJ3HDY3,103.3,13,10,2022-05-17,0,0
AG9392KN,65.6,32,10,2022-04-28,1,0
ZJWU3OGM,140,9,16,2022-05-21,0,0
C2PZK1HM,76.7,45,6,2022-04-15,0,0
5EKDB97Y,105.7,23,15,2022-05-07,0,0
Y0N087M5,83.7,0,9,2022-05-30,0,0
1GUS842V,97,4,10,2022-05-26,1,0
7ZXLZ7SQ,73.7,31,10,2022-04-29,0,0
1VUS4HV7,97.9,30,11,2022-04-30,1,0
G2TD07MD,91.3,39,12,2022-04-21,0,0
02PCVD86,98.6,57,9,2022-04-03,0,0
0260UHOT,82.1,5,8,2022-05-25,0,0
7MZEX0YX,63.7,26,6,2022-05-04,1,0
CZLO2PHK,94.8,10,13,2022-05-20,0,0
LPJMUYTK,81.6,43,9,2022-04-17,1,0
NV0X78UD,125.5,45,12,2022-04-15,0,0
NFDRW0UM,136.4,37,14,2022-04-23,0,0
OR1ILPDA,56.7,53,10,2022-04-07,0,0
EQ4RB546,103.9,16,9,2022-05-14,0,0
2TGOT3GQ,138.6,6,20,2022-05-24,0,0
5CLKE3VO,110.9,33,14,2022-04-27,1,0
JMVJULUG,99,15,8,2022-05-15,0,0
QJX6KTFT,93.4,53,9,2022-04-07,0,0
WKZFPZE9,121.3,58,11,2022-04-02,0,0
T27IVB3F,177.2,48,12,2022-04-12,0,0
D2ZRJR5U,79.3,58,8,2022-04-02,0,0
ZJ9X3J3R,101.9,53,9,2022-04-07,0,0
T8OFZS7M,37.8,28,7,2022-05-02,0,0
4FOIC6MX,79.1,29,11,2022-05-01,0,0
S1EC2JV9,94.6,23,8,2022-05-07,0,0
H32ZV8LY,90.9,15,9,2022-05-15,0,0
6QCFBNRF,173.4,5,14,2022-05-25,0,0
QD98EWIF,123.2,22,15,2022-05-08,1,0
MZY6BUQ6,90.5,55,13,2022-04-05,0,0
Q0H7ZS77,58.7,8,9,2022-05-22,0,0
FX2YPLQF,100.5,46,14,2022-04-14,0,0
25BI0VLP,79.4,48,10,2022-04-12,0,0
552XRHE7,88.5,43,10,2022-04-17,0,0
VQROQ370,83.4,47,8,2022-04-13,0,0
NW4YGRIA,77.5,54,8,2022-04-06,0,0
NZ2SVEI3,80.3,12,9,2022-05-18,0,0
Y22OA61G,150.5,7,14,2022-05-23,0,0
JW1Q8NI2,86.2,27,11,2022-05-03,0,0
EC4LD6FJ,82.1,3,7,2022-05-27,1,0
3UNSB1K8,149,37,18,2022-04-23,0,0
ZE75FT4G,113.9,44,11,2022-04-16,0,0
4232GWSF,67.5,6,8,2022-05-24,0,0
N2ZY37FN,106.8,2,10,2022-05-28,0,0
DXOYJXF4,221.2,57,23,2022-04-03,0,0
QM9Y6MHV,103.1,12,12,2022-05-18,0,0
RJYJ4N05,86.2,28,11,2022-05-02,0,0
245NRKV2,167.7,47,18,2022-04-13,0,0
X2URE8QU,93.6,56,8,2022-04-04,0,0
Z84IXG1N,91.7,26,10,2022-05-04,0,0
AJOGZABK,133.5,58,14,2022-04-02,1,0
YGNV89AH,40.8,10,7,2022-05-20,0,0
S1A7GIKQ,75.2,15,10,2022-05-15,0,0
DWEYRRX1,49.2,57,8,2022-04-03,0,0
KNKYOKOQ,80.8,21,9,2022-05-09,0,0
U8ZFPP4U,98.1,57,8,2022-04-03,1,1
FKRHHWLS,74.8,27,7,2022-05-03,0,0
SDEOVEL9,80.5,42,10,2022-04-18,1,0
6FJ9S8DY,141.5,45,15,2022-04-15,0,0
P037U65K,75.4,50,8,2022-04-10,1,0
0GDZPCAV,99.9,15,11,2022-05-15,1,0
N4K83L1F,20.1,14,4,2022-05-16,0,0
IRP1N819,100.9,35,10,2022-04-25,0,0
U9R186VR,203.4,46,19,2022-04-14,0,0
3TCXEBO8,75.1,12,9,2022-05-18,1,1
F96SX70V,78.2,31,9,2022-04-29,0,0
NPP9UZ2Q,102.4,34,9,2022-04-26,0,0
KO9A921P,92.9,51,9,2022-04-09,0,0
5VYFW4WH,59.4,46,7,2022-04-14,0,0
E38HNDRX,96.2,48,11,2022-04-12,0,0
K7W2T6DI,132.9,6,13,2022-05-24,1,0
HPI1JZ9W,50,34,7,2022-04-26,0,0
2B9PYVLK,82,38,11,2022-04-22,0,0
WP4KIRES,113.3,43,11,2022-04-17,1,0
M8A9210K,85.8,21,10,2022-05-09,1,0
R3V5R7KY,67.9,49,8,2022-04-11,0,0
MWSXR55J,82.9,54,9,2022-04-06,0,0
ZVTZ0TXM,135.9,11,16,2022-05-19,0,0
1YHOS6BR,67.6,1,8,2022-05-29,0,0
AHVKC5V2,91.2,12,10,2022-05-18,0,0
HA0IYPPV,74.7,50,7,2022-04-10,0,0
97P5W7YT,72.2,13,9,2022-05-17,1,0
BXIOZXBA,113.9,25,14,2022-05-05,0,0
WZ347YVA,87.3,52,13,2022-04-08,0,0
V2JK4XU0,107,4,10,2022-05-26,0,0
0NG3NCW7,114.9,47,17,2022-04-13,0,0
RD1551VS,62.6,15,8,2022-05-15,0,0
SFLSRAXW,69.4,35,13,2022-04-25,0,0
X22TMLZY,53.2,42,5,2022-04-18,0,0
2E4U55I5,59.9,50,9,2022-04-10,0,0
PKJR4HML,72.3,55,9,2022-04-05,0,0
HF0PXUC1,153.5,56,16,2022-04-04,0,0
UDN6EFM9,100.3,49,12,2022-04-11,0,0
7ZRYMW3A,151.8,42,15,2022-04-18,0,0
5R7WW9CG,110.5,58,12,2022-04-02,0,0
UELFASQ5,93.9,7,12,2022-05-23,0,0
MOE2X2W7,44.5,24,5,2022-05-06,0,0
GZBFWXW6,85,30,8,2022-04-30,0,0
HMULKMT4,65.8,35,11,2022-04-25,0,0
XN29P6G3,137.1,35,12,2022-04-25,0,0
HY425RYW,85.6,3,8,2022-05-27,0,0
OFB4D6U8,88.5,53,7,2022-04-07,0,0
IKCTN6K1,86.6,12,7,2022-05-18,0,0
KTRNBZDR,53.8,13,8,2022-05-17,0,0
ANA1HU16,79.9,53,10,2022-04-07,0,0
JQTH1RY9,100.9,39,10,2022-04-21,1,0
MYAUTM2T,143.6,1,13,2022-05-29,1,1
6Q9UG4QX,127,16,10,2022-05-14,0,0
Z05G4CY5,76.7,57,8,2022-04-03,0,0
YIMOB7YL,57.6,45,8,2022-04-15,0,0
FKG8PLNQ,100.1,34,12,2022-04-26,0,0
RDJLQQV0,133.4,21,15,2022-05-09,0,0
N3YABDNF,104.8,44,11,2022-04-16,0,0
IJWZDXEU,78.8,50,8,2022-04-10,0,0
GUN60O4F,91.4,17,8,2022-05-13,0,0
TROJZAT2,123,50,12,2022-04-10,0,0
1LV0YK3L,65.2,41,7,2022-04-19,0,0
IHQQ8IN3,103.4,5,10,2022-05-25,0,0
Z08R5X56,138.8,16,14,2022-05-14,1,0
R7C0W30O,67.5,15,6,2022-05-15,0,0
OYWYXTRJ,68.4,31,7,2022-04-29,1,0
12IQOP4C,93.4,43,12,2022-04-17,0,0
CDEE3W1W,79.6,13,11,2022-05-17,1,0
OY8TYQ25,125.7,17,11,2022-05-13,0,0
6FMT17Y8,43.3,17,5,2022-05-13,0,0
GQ316Y91,78,11,9,2022-05-19,0,0
V30MFC97,85.4,47,11,2022-04-13,1,0
1WRDC7FN,104.4,36,11,2022-04-24,0,0
T3F58C5W,76,42,7,2022-04-18,0,0
I7JQ7FBU,140.6,6,15,2022-05-24,0,0
UQESN326,113.6,7,11,2022-05-23,0,0
GNNII9CO,103.8,55,10,2022-04-05,0,0
YEPEGMM4,127.3,43,13,2022-04-17,1,0
MQZXUNSQ,172.5,56,18,2022-04-04,0,0
H5N4FZNY,96,36,10,2022-04-24,1,0
0DUT5Y6X,104.2,34,13,2022-04-26,0,0
YSVUDBYV,119.7,43,12,2022-04-17,1,0
7W3LMMCY,159.7,50,16,2022-04-10,1,0
ZCU7CQL3,99.7,44,10,2022-04-16,0,0
758D8RQC,102.5,37,14,2022-04-23,0,0
PLLUDUG6,120,32,13,2022-04-28,0,0
LI7GQGC2,90.9,20,10,2022-05-10,0,0
JMM05RHV,71.5,1,10,2022-05-29,0,0
59D0VSCB,120.8,57,10,2022-04-03,0,0
BQ8EA3SH,117.6,40,11,2022-04-20,1,0
OBA3JY75,132.2,36,15,2022-04-24,0,0
Y4A236RJ,158.4,49,17,2022-04-11,0,0
NVNXE4IO,117.7,58,12,2022-04-02,0,0
C8UKP9JZ,78,36,10,2022-04-24,0,0
TUFREZMJ,129.3,47,12,2022-04-13,0,0
RUT9M47N,65.1,46,8,2022-04-14,0,0
AS0AYYJQ,89.6,37,11,2022-04-23,0,0
O9R547WG,143.7,15,13,2022-05-15,0,0
6H2WXRZC,110.6,11,12,2022-05-19,0,0
PKZD3G87,60.4,44,8,2022-04-16,0,0
1TZ02JG3,72.5,54,9,2022-04-06,0,0
6ISLIF6T,81.2,38,10,2022-04-22,0,0
II46QV7S,75.6,15,9,2022-05-15,1,0
8BSNVMYT,117.2,46,13,2022-04-14,0,0
NLJ09EXR,93.8,33,12,2022-04-27,0,0
2T4P1LZP,111.7,12,9,2022-05-18,0,0
1EQ3CYK4,77.5,52,11,2022-04-08,1,0
95WZRYW1,90,49,10,2022-04-11,0,0
UIMECOK3,144.4,49,16,2022-04-11,0,0
B87BDJU0,76.6,33,7,2022-04-27,0,0
V3024L60,45.6,22,7,2022-05-08,0,0
AKCXQ08I,67.7,33,10,2022-04-27,0,0
EWFCNO9G,110,56,8,2022-04-04,0,0
6OQNPSVW,82.3,52,10,2022-04-08,0,0
MHUV3CHS,136,17,13,2022-05-13,0,0
G0AXIYHZ,114.8,50,11,2022-04-10,0,0
WSX9652B,128.1,55,15,2022-04-05,0,0
9HWZ5AVA,90,40,11,2022-04-20,0,0
M5LH7JJD,114.5,41,11,2022-04-19,0,0
JZ4E60FL,36.8,13,4,2022-05-17,0,0
6A0DS404,66.3,29,11,2022-05-01,0,0
RCNASW6G,59.5,24,9,2022-05-06,0,0
5POLN9WL,125.3,19,11,2022-05-11,0,0
17KOOST6,122.4,35,12,2022-04-25,1,0
1PF130Q8,133.7,4,13,2022-05-26,0,0
AN2ZO1WO,110.8,49,10,2022-04-11,0,0
7UHLU4XS,111,58,10,2022-04-02,1,0
5AYOIE6R,69.4,20,9,2022-05-10,0,0
GGFY2WDA,109.9,5,10,2022-05-25,0,0
82ZJB3FT,50.1,40,8,2022-04-20,1,1
U328V438,73.2,25,6,2022-05-05,0,0
HSAIUK7N,180.4,34,17,2022-04-26,1,1
QGOIGK7T,101.3,50,11,2022-04-10,0,0
3M0KRNVB,211.1,15,18,2022-05-15,0,0
BN826YUJ,63.3,42,6,2022-04-18,0,0
CWP554VP,130.2,11,13,2022-05-19,0,0
4VO5P33F,75.2,40,9,2022-04-20,0,0
N851UKWC,181.5,22,18,2022-05-08,0,0
NLQPI24L,65.7,29,8,2022-05-01,0,0
CRRKBBBW,63.8,30,7,2022-04-30,0,0
FJJ8DRI4,127.7,5,14,2022-05-25,1,0
M5311XIV,150.7,33,12,2022-04-27,0,0
FYARDC2O,68.2,32,8,2022-04-28,0,0
7Y88AA5D,74.4,16,9,2022-05-14,0,0
37IOOEMN,84.9,45,9,2022-04-15,0,0
K38GGJ2E,109.3,37,9,2022-04-23,1,0
28M2EU47,128.1,19,13,2022-05-11,0,0
IVILUYJT,120.8,17,11,2022-05-13,0,0
NVHB1NSK,60,33,7,2022-04-27,0,0
VAWBJKRH,105.3,43,13,2022-04-17,1,0
UGI9U83Y,79.5,4,8,2022-05-26,0,0
J7V1RAU5,110.8,38,12,2022-04-22,0,0
2FXZ3DOA,112,44,12,2022-04-16,1,0
37T1IKLH,148,45,17,2022-04-15,0,0
XCJ314RG,112.2,1,13,2022-05-29,0,0
VOXJ7E3N,106.8,2,9,2022-05-28,0,0
9WBA6BMG,73.7,40,8,2022-04-20,0,0
DVFCEOUR,73.2,40,10,2022-04-20,0,0
LOHL25TE,157.7,3,13,2022-05-27,0,0
1HMVHDHP,94,34,10,2022-04-26,1,0
JFJP1VB5,94.6,31,9,2022-04-29,0,0
I6HKYSCV,84.5,54,10,2022-04-06,1,1
2KX5VMYG,92.2,4,12,2022-05-26,0,0
9ANDTBQJ,43.7,45,7,2022-04-15,1,0
YE5ZWTKA,99.3,17,10,2022-05-13,1,1
RMD632O3,120.3,37,11,2022-04-23,0,0
BBQAXP2B,85.8,34,12,2022-04-26,0,0
DQZDC73R,180.8,10,18,2022-05-20,0,0
ZU9RD8W4,152.5,0,14,2022-05-30,0,0
I5LF6V53,199.2,50,17,2022-04-10,1,0
IJVN19QG,121.2,42,13,2022-04-18,0,0
P04S9GVR,59.4,18,8,2022-05-12,1,0
IFUO2PMZ,124.8,45,14,2022-04-15,0,0
L9W25GDF,55,52,7,2022-04-08,0,0
Y3HMQ913,46.4,9,6,2022-05-21,0,0
2Z46Y1U1,92.7,47,11,2022-04-13,0,0
7SX36CFX,35.2,40,4,2022-04-20,0,0
F5XEU1FN,147.7,29,14,2022-05-01,0,0
9GKA3XQ8,201.2,40,14,2022-04-20,0,0
MBK0KW2V,56.9,46,6,2022-04-14,1,0
92YFV6ZL,118,18,13,2022-05-12,0,0
LA96HY6E,165,56,17,2022-04-04,0,0
XEQABYLI,100.6,47,11,2022-04-13,0,0
PXWAS4XJ,46.9,7,5,2022-05-23,0,0
BKVOXGT2,118,37,11,2022-04-23,1,0
ISMHR8EL,196.1,9,18,2022-05-21,1,0
K6REZ7BU,68.4,19,10,2022-05-11,0,0
S1YHZMUC,158.5,43,15,2022-04-17,0,0
FYIN0DWK,169.9,50,15,2022-04-10,0,0
ISE3YE6A,57.6,23,7,2022-05-07,0,0
EOJMC2P1,119.5,15,15,2022-05-15,1,1
98URHM03,105.5,38,9,2022-04-22,0,0
42EQQPDO,82.6,3,8,2022-05-27,0,0
6J7B2RAT,69.7,54,7,2022-04-06,0,0
VW7J4AL8,31.6,30,6,2022-04-30,0,0
C1XM3TWJ,98.5,17,8,2022-05-13,0,0
T7M0UX4U,86.3,54,12,2022-04-06,1,0
09QTLBTN,71.9,6,10,2022-05-24,0,0
QI9N11M3,45.9,19,6,2022-05-11,1,0
GM9VNXU6,83.1,41,7,2022-04-19,0,0
9UCG1EAG,138.5,58,15,2022-04-02,0,0
DIYUNU36,114.2,51,11,2022-04-09,0,0
1D6LEJP0,68.3,22,5,2022-05-08,0,0
JL0I5E8K,54.4,36,7,2022-04-24,1,0
HZRFLYPC,141.2,38,13,2022-04-22,1,0
ZNIKT1HN,131.8,34,16,2022-04-26,1,0
15H4O0I0,63.6,2,9,2022-05-28,0,0
3GXYRIQL,67.4,38,10,2022-04-22,1,0
FTI56LLH,62.8,55,9,2022-04-05,0,0
QOE09OGC,78,50,9,2022-04-10,0,0
VW1RYFX6,51,39,6,2022-04-21,0,0
3GPET3C0,106.1,6,13,2022-05-24,1,1
LXJN5PG8,88.9,40,10,2022-04-20,1,0
